text	label
"You tell us, what is motive behind his statement, what is necessary to say against any , his personal choice, he respect himself, no one even Hindu,"	1
"It depends on situation. What about your own delivery??? Do you follow this? Or just advise to others?"	0
"The people like him , that's all that matters"	0
"strange, already taking questions without any price announcements. This whole event is a colossal clusterfuck"	1
This is the well known face of islam...and they also very expert in playing victim card	1
"then every institute is overrated, including Ivy colleges."	1
"Palestine called Dave, they said ""Thank you Mr. Roberts, you are a sincere infidel and we would like to send you a years supply of Humas"""	0
If still bjp want to be in government should take strong action against Natalie.	1
The solutions kids suggest : Let's kill them and then make them love the country. *Claps*	1
comedy guy... then what the hell you did when you screw BJP with only one number	0
plz provide how much loss the country had to incur in the same tenure in all sectors.	0
In world there is all progress country not have currency more than 100	0
Yogi has some criminal records and is accused of communal speeches but lets Stop judging people by their past. We will come to know about his true colours with time.	1
It's right bro!And thankgodðŸ˜she was called at KWK otherwise this wouldn't have come in front of the crowd !XD	0
Your humility Sundar... Just amazing.. I am pretty sure that's the quality driving you to newer heights every day. I haven't seen much leaders who genuinely believe and demonstrate ToT (trust on team) stuff.	0
There should be some immediate action on builder who are doing mal practice.	0
"He is Prime minister of BJP , PM post for India is still vacant!!  90% of his speech is to tell how bad is congress which most of know by now."	1
A wise man....he foresaw d agenda of this upstart Kejriwal who stabbed his back to derail   d movement	1
If muslims continue to be anti  government we consider them as anti nationals they are welcome to go any islam country india is now called as Bharat and Hindustan no more english pronouncination on Indus as india	1
Poor step taken by you mr narwndra modi !! The intentions  might be right bt the execution was very poor	1
"You have nothing to worry about from these stupid mullahs, India is with you...pl continue with your singing...it's God's gift to you...."	1
"Shiv Sena MP Ravindra Gaikwad who assaulted Air India staff member takes a train to Mumbai, after being barred by airlines"	0
Even IF there is a reconcialiation...it will be short lived.	0
Hazare is a stooge of RSS	1
Next time we don't want this idiots in opposition also	1
"Dat is, called politics it was preplaned"	1
"What do you say about this guy's..??   https://m.facebook.com/story.php?story_fbid=824161424408271&substory_index=0&id=664804607010621"	1
"Weddings are once in a way functions and the music generally stops by 11 pm or before.  The loudspeakers are used round the year at worship places."	1
These udderless party should be kicked out with beef stuffed in their mouth.	1
1.36 lakhs for non abs version and 1.5 lakhs for dual channel abs	0
Azam...hazam you porkistanis keep ur gutter mouth shut	1
"mam whether sterlite technolgies ,v guard subrso will be good investment"	0
"He had his time, he did what he can! We are a billion strong don't tell me we can't find a better one to take his place!!"	0
"You make online payment for LPG; save Rs.5 but pay Bank charges varying from Rs. 7-25/-.... Instead, better to pay this amount to the delivery boys who work hard all day instead of making Banks richer because in any case, your LPG has to be delivered by your local delivery boy & can't be delivered online!!"	0
"Everyone knows highlevel corruption in MCD, but we are pigeons, always close our eyes when see .......ðŸ±ðŸ˜‚ðŸ˜ðŸ˜€"	1
This guy obviously voted for Modi now let him repent at leisure	1
"She's a brave, outspoken soul. No mincing words or being overly fake on the show - she was frank and outspoken. The best part was that she didn't care to butter up KJO, knowing fully well that he is powerful in the film industry. And yes- the industry is full of relatives, friends, star kids, established models and beauty queens. Very few get a chance with big time directors like KJO just cause of their talent."	0
After 5 year it would be easy to decide...who is perfect for delhi	0
"Netas of every party are not under check. If public servants are humiliated in public view, law and order can never be established."	1
"He should be behind bars for assaukt and for refusing to deplane, just as you and I would have been if we had behaved like he did. Really mad at our system. Shiv Sena...rise to the occasion. There should be no dilemma in acting correctly"	1
Hi what is 6 moth down the line we can see nifty will reach	0
If exit polls decide the election  results then govt should stop election	1
You 18 grp work hard when your 18 grp share work hard for investors	0
Cnbc tv 18  knocks out  competion  on BUDGET  congrats	0
"Somebody received money, clearly. For what purpose, anybody can guess. ðŸ˜‚"	0
This is a propaganda of india just to divert the killings of kashmiris by hindu army and also killing of muslims In india by bjp thugs.this all to show turkey a pakistan brother that Indians r innocent	1
"Islam.is foolish Religious ....No....Proper respect ....in Hinduism all and respect all lord creator .... we have Large Heart not like such Stupid religious like islam who killed own brothers and rapes on sisters.......even muhammad lust about..9 yrs girl...is that islam.... Go....Read To..public vs Muhammad.... U EASLY FUND IN amazon site too..MC"	1
"You're not a political savvy ,you must be a  Bhakts religious fanatic clown . Northeastern state is fully dependent with central aide ,we support any ruling party that form government ."	0
He has also bashed temples...then why are people conveniently ignoring that part to religiously colour his argument ?!	1
Exce decision. All political parties those who are going against this and making hu and cry they should be closely monitored and they should be taken to task	0
"Stop it bajaj, show the bike for the sake of humanity"	1
Should i invest lumsup money in large cap mutual fund now?	0
'Looteras' won't do good for people.	1
One morething Would like to add  that Media should be kept out of Army Planning and implementation..	0
hope the bike does not sound like them...what a sissy!	1
"??we r against cow slaughter,so of course it will stop leather manufacturing if it happens."	0
she is brahmin so no hindu-brahmin rss organisation lynching her.	0
I mean look at that dress....it's like sweeping the dirt and everything off the floor and fashion police will give a thumbs up to anything that's weird and non-wearable for any outings.	0
"""DAMINI""  is death from her body only bt  she is living in our heart .she vll never die.she is alive forever in this world.if nw also goverment is nt taking hard and hard step it is very same for us tht we lady is the part of ths society.its means tht in india only 2 ladies r safe?"	1
This is a dirty party from top to bottom.	1
Maxwell.. if you cant see developments happening then you should just shut	1
You shouldn't negatively remark any other brand. Every brand has their own legacy and motto	1
such stupid replies are expected from swami people die he calls it collateral damage.  hope he faces the impact personally of the collateral damage.	0
